"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2011,7,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",62.00,3.00,1.06,0.00,0.01,0.00,1.93,0.00,0.00,262.00,29.00,0.00,1.00,0.00,232.00,
2011,7,"B6","JetBlue Airways","ACK","Nantucket, MA: Nantucket Memorial",79.00,18.00,9.37,2.00,5.13,0.00,1.50,2.00,0.00,1292.00,530.00,338.00,226.00,0.00,198.00,
2011,7,"B6","JetBlue Airways","ANC","Anchorage, AK: Anchorage International",31.00,8.00,4.72,0.00,1.79,0.00,1.48,0.00,0.00,429.00,299.00,0.00,49.00,0.00,81.00,
2011,7,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",217.00,46.00,14.47,1.66,15.49,0.00,14.38,0.00,1.00,2773.00,806.00,301.00,674.00,0.00,992.00,
2011,7,"B6","JetBlue Airways","BDL","Hartford, CT: Bradley International",93.00,27.00,10.22,2.74,7.03,0.00,7.02,0.00,0.00,1843.00,843.00,211.00,373.00,0.00,416.00,
2011,7,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2810.00,678.00,199.63,14.25,202.13,0.27,261.72,17.00,2.00,44289.00,16485.00,1006.00,9998.00,30.00,16770.00,
2011,7,"B6","JetBlue Airways","BQN","Aguadilla, PR: Borinquen",147.00,39.00,16.41,0.00,8.40,0.00,14.19,0.00,0.00,2299.00,1073.00,0.00,249.00,0.00,977.00,
2011,7,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",155.00,46.00,17.35,3.16,14.60,0.23,10.66,2.00,0.00,2826.00,974.00,720.00,579.00,24.00,529.00,
2011,7,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",421.00,113.00,49.09,3.50,31.14,0.14,29.12,2.00,1.00,6450.00,2974.00,416.00,1305.00,5.00,1750.00,
2011,7,"B6","JetBlue Airways","BUR","Burbank, CA: Burbank Bob Hope",120.00,26.00,11.18,0.00,6.66,0.00,8.16,0.00,0.00,1607.00,512.00,0.00,326.00,0.00,769.00,
2011,7,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",148.00,28.00,9.67,0.20,7.64,0.00,10.48,1.00,0.00,2110.00,596.00,19.00,651.00,0.00,844.00,
2011,7,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",155.00,47.00,17.28,2.67,15.03,0.00,12.02,1.00,0.00,3330.00,1066.00,506.00,864.00,0.00,894.00,
2011,7,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",273.00,54.00,21.82,0.95,15.07,0.00,16.16,1.00,1.00,4416.00,1397.00,40.00,1197.00,0.00,1782.00,
2011,7,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",92.00,21.00,8.60,0.00,8.93,0.56,2.91,0.00,0.00,1109.00,545.00,0.00,379.00,34.00,151.00,
2011,7,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",458.00,180.00,38.17,4.49,96.88,0.00,40.46,8.00,6.00,11965.00,2447.00,400.00,6066.00,0.00,3052.00,
2011,7,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale International",1165.00,264.00,86.96,2.12,83.89,0.84,90.20,7.00,4.00,16390.00,6537.00,240.00,3191.00,40.00,6382.00,
2011,7,"B6","JetBlue Airways","HOU","Houston, TX: William P Hobby",62.00,17.00,8.25,1.00,5.63,0.00,2.11,0.00,0.00,1111.00,514.00,129.00,217.00,0.00,251.00,
2011,7,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",390.00,87.00,24.33,5.03,38.12,0.53,18.98,3.00,1.00,5374.00,1953.00,222.00,1435.00,8.00,1756.00,
2011,7,"B6","JetBlue Airways","IAD","Washington, DC: Dulles International",448.00,100.00,36.13,1.04,38.12,0.53,24.18,2.00,1.00,6437.00,2650.00,123.00,1999.00,9.00,1656.00,
2011,7,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",184.00,49.00,21.23,0.00,11.18,0.09,16.50,1.00,0.00,3143.00,1176.00,0.00,401.00,3.00,1563.00,
2011,7,"B6","JetBlue Airways","JFK","New York, NY: Kennedy International",3962.00,945.00,240.84,16.26,336.24,2.07,349.59,29.00,12.00,61353.00,16833.00,1051.00,19946.00,72.00,23451.00,
2011,7,"B6","JetBlue Airways","LAS","Las Vegas, NV: Mccarran International",397.00,84.00,33.44,0.56,22.44,0.00,27.56,1.00,1.00,4979.00,2030.00,27.00,996.00,0.00,1926.00,
2011,7,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",241.00,61.00,25.45,1.70,19.14,0.00,14.70,0.00,0.00,3496.00,1658.00,225.00,728.00,0.00,885.00,
2011,7,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",279.00,100.00,26.99,2.27,54.83,0.00,15.91,2.00,2.00,7092.00,1419.00,121.00,4460.00,0.00,1092.00,
2011,7,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Daugherty Field",930.00,167.00,42.22,0.00,28.79,0.00,95.99,5.00,0.00,9610.00,2803.00,0.00,1106.00,0.00,5701.00,
2011,7,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1659.00,433.00,134.65,0.10,126.98,1.63,169.65,11.00,8.00,28402.00,10114.00,5.00,5894.00,47.00,12342.00,
2011,7,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong International",93.00,15.00,5.32,0.00,6.47,0.00,3.21,0.00,0.00,608.00,279.00,0.00,214.00,0.00,115.00,
2011,7,"B6","JetBlue Airways","MVY","Martha's Vineyrd, MA: Marthas Vineyard",31.00,4.00,2.88,0.00,0.18,0.00,0.94,0.00,0.00,90.00,67.00,0.00,6.00,0.00,17.00,
2011,7,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",186.00,39.00,15.36,0.00,10.48,1.00,12.16,0.00,0.00,2462.00,1180.00,0.00,369.00,25.00,888.00,
2011,7,"B6","JetBlue Airways","ORD","Chicago, IL: O'Hare",230.00,79.00,28.26,0.06,39.29,0.00,11.39,2.00,0.00,4733.00,1801.00,9.00,2022.00,0.00,901.00,
2011,7,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",401.00,96.00,32.69,1.08,31.80,0.00,30.44,0.00,0.00,6558.00,2452.00,80.00,1621.00,0.00,2405.00,
2011,7,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",154.00,40.00,19.14,1.18,6.79,0.00,12.89,1.00,0.00,2765.00,1353.00,195.00,327.00,0.00,890.00,
2011,7,"B6","JetBlue Airways","PHX","Phoenix, AZ: Sky Harbor International",62.00,22.00,4.85,0.50,10.92,0.00,5.73,0.00,0.00,945.00,245.00,74.00,394.00,0.00,232.00,
2011,7,"B6","JetBlue Airways","PIT","Pittsburgh, PA: Pittsburgh International",154.00,37.00,16.87,0.00,7.40,0.00,12.74,0.00,0.00,2410.00,1217.00,0.00,346.00,0.00,847.00,
2011,7,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",101.00,38.00,10.79,0.00,7.26,0.00,19.95,0.00,1.00,2386.00,864.00,0.00,303.00,0.00,1219.00,
2011,7,"B6","JetBlue Airways","PWM","Portland, ME: Portland International  Jetport",160.00,51.00,20.34,1.00,11.85,0.00,17.81,4.00,0.00,3235.00,1381.00,348.00,557.00,0.00,949.00,
2011,7,"B6","JetBlue Airways","RDU","Raleigh/Durham, NC: Raleigh Durham",274.00,66.00,27.07,0.09,14.57,0.00,24.27,2.00,0.00,3950.00,1583.00,12.00,710.00,0.00,1645.00,
2011,7,"B6","JetBlue Airways","RIC","Richmond, VA: Richmond International Aqirport",124.00,30.00,14.71,0.61,7.59,0.53,6.56,0.00,1.00,2204.00,1489.00,35.00,344.00,10.00,326.00,
2011,7,"B6","JetBlue Airways","ROC","Rochester, NY: Rochester Monroe County",119.00,31.00,16.74,0.10,6.58,0.00,7.58,2.00,1.00,1992.00,1080.00,27.00,245.00,0.00,640.00,
2011,7,"B6","JetBlue Airways","RSW","Ft. Myers, FL: Southwest Florida International Airport ",230.00,32.00,15.13,0.75,10.00,0.00,6.12,1.00,1.00,2591.00,1392.00,130.00,501.00,0.00,568.00,
2011,7,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",122.00,18.00,10.61,0.00,6.69,0.00,0.70,0.00,2.00,1122.00,768.00,0.00,311.00,0.00,43.00,
2011,7,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",216.00,50.00,19.84,0.00,14.27,0.00,15.89,0.00,0.00,2633.00,1245.00,0.00,530.00,0.00,858.00,
2011,7,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",304.00,95.00,24.51,0.00,50.38,0.00,20.11,0.00,4.00,6014.00,1810.00,0.00,2925.00,0.00,1279.00,
2011,7,"B6","JetBlue Airways","SJC","San Jose, CA: San Jose International",62.00,17.00,6.53,0.00,6.60,0.00,3.87,0.00,0.00,1225.00,585.00,0.00,267.00,0.00,373.00,
2011,7,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",744.00,238.00,83.13,6.72,78.43,0.02,69.71,0.00,3.00,12028.00,4502.00,701.00,2780.00,2.00,4043.00,
2011,7,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake International",124.00,39.00,20.06,1.00,7.16,0.33,10.44,0.00,1.00,2397.00,1279.00,251.00,200.00,6.00,661.00,
2011,7,"B6","JetBlue Airways","SMF","Sacramento, CA: Sacramento International",93.00,25.00,11.00,0.43,7.04,0.00,6.54,0.00,0.00,1446.00,657.00,65.00,259.00,0.00,465.00,
2011,7,"B6","JetBlue Airways","SRQ","Sarasota/Bradenton, FL: Sarasota Bradenton",36.00,5.00,2.77,0.00,1.71,0.00,0.52,0.00,0.00,179.00,101.00,0.00,60.00,0.00,18.00,
2011,7,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: Stewart",93.00,35.00,10.67,1.03,11.22,0.00,12.08,0.00,0.00,2385.00,656.00,153.00,537.00,0.00,1039.00,
2011,7,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",150.00,47.00,20.20,1.75,13.96,0.00,11.09,3.00,0.00,3057.00,1448.00,235.00,582.00,0.00,792.00,
2011,7,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",370.00,102.00,43.00,2.37,27.04,0.72,28.88,4.00,3.00,5471.00,2420.00,197.00,955.00,18.00,1881.00,
2011,7,"CO","Continental Air Lines Inc.","ANC","Anchorage, AK: Anchorage International",186.00,53.00,17.69,4.28,16.44,0.00,14.58,1.00,0.00,2555.00,858.00,203.00,652.00,0.00,842.00,
2011,7,"CO","Continental Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson",104.00,40.00,13.74,0.00,17.80,0.00,8.46,1.00,1.00,2387.00,977.00,0.00,854.00,0.00,556.00,
2011,7,"CO","Continental Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",301.00,50.00,21.82,2.74,9.36,0.00,16.08,0.00,0.00,3112.00,1197.00,176.00,428.00,0.00,1311.00,
2011,7,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",479.00,135.00,49.96,3.95,53.74,0.81,26.53,3.00,0.00,6802.00,2507.00,149.00,2397.00,18.00,1731.00,
2011,7,"CO","Continental Air Lines Inc.","BQN","Aguadilla, PR: Borinquen",31.00,11.00,2.94,1.65,1.65,0.19,4.57,1.00,0.00,694.00,145.00,64.00,151.00,22.00,312.00,
2011,7,"CO","Continental Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",118.00,24.00,9.26,0.85,11.25,0.00,2.64,1.00,1.00,841.00,364.00,40.00,346.00,0.00,91.00,
2011,7,"CO","Continental Air Lines Inc.","CLE","Cleveland, OH: Hopkins International",1008.00,232.00,67.11,9.21,103.31,1.19,51.18,5.00,1.00,12069.00,4064.00,592.00,3909.00,29.00,3475.00,
2011,7,"CO","Continental Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",51.00,16.00,1.32,0.09,6.29,0.00,8.29,0.00,0.00,1239.00,54.00,2.00,457.00,0.00,726.00,
2011,7,"CO","Continental Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",233.00,45.00,14.42,2.19,23.03,0.47,4.89,2.00,2.00,2149.00,696.00,168.00,961.00,9.00,315.00,
2011,7,"CO","Continental Air Lines Inc.","DEN","Denver, CO: Denver International",511.00,131.00,56.52,3.66,41.21,3.82,25.78,1.00,3.00,6190.00,2711.00,146.00,1951.00,81.00,1301.00,
2011,7,"CO","Continental Air Lines Inc.","DFW","Dallas/Ft.Worth, TX: Dallas/Ft Worth International",191.00,31.00,10.79,2.65,10.92,1.00,5.64,5.00,0.00,1231.00,408.00,141.00,480.00,17.00,185.00,
2011,7,"CO","Continental Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",112.00,33.00,12.56,1.15,11.61,0.00,7.68,0.00,0.00,1292.00,571.00,61.00,281.00,0.00,379.00,
2011,7,"CO","Continental Air Lines Inc.","ELP","El Paso, TX: El Paso International",56.00,7.00,4.55,0.00,0.62,0.00,1.83,1.00,0.00,258.00,194.00,0.00,16.00,0.00,48.00,
2011,7,"CO","Continental Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",3727.00,1152.00,241.33,37.80,679.64,3.43,189.80,31.00,35.00,66888.00,15640.00,2744.00,33737.00,72.00,14695.00,
2011,7,"CO","Continental Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale International",475.00,132.00,49.03,4.62,56.08,0.24,22.03,3.00,0.00,6427.00,2512.00,128.00,2112.00,7.00,1668.00,
2011,7,"CO","Continental Air Lines Inc.","GUM","Guam, TT: A.B. Won Pat International",33.00,14.00,2.56,0.00,7.19,0.00,4.25,0.00,0.00,855.00,66.00,0.00,188.00,0.00,601.00,
2011,7,"CO","Continental Air Lines Inc.","HNL","Honolulu, HI: Honolulu International",186.00,28.00,12.61,0.00,12.55,0.00,2.84,0.00,2.00,1993.00,1009.00,0.00,416.00,0.00,568.00,
2011,7,"CO","Continental Air Lines Inc.","IAD","Washington, DC: Dulles International",53.00,11.00,3.66,0.00,6.28,0.00,1.07,0.00,0.00,637.00,387.00,0.00,195.00,0.00,55.00,
2011,7,"CO","Continental Air Lines Inc.","IAH","Houston, TX: Houston Intercontinental",6191.00,1177.00,389.16,41.31,454.98,4.50,287.05,27.00,19.00,63001.00,23078.00,2753.00,17721.00,121.00,19328.00,
2011,7,"CO","Continental Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",56.00,16.00,5.27,0.27,7.07,0.00,3.39,0.00,0.00,789.00,318.00,23.00,312.00,0.00,136.00,
2011,7,"CO","Continental Air Lines Inc.","ITO","Hilo, HI: General Lyman",36.00,10.00,4.82,0.00,4.41,0.00,0.77,0.00,0.00,326.00,177.00,0.00,95.00,0.00,54.00,
2011,7,"CO","Continental Air Lines Inc.","LAS","Las Vegas, NV: Mccarran International",536.00,76.00,37.39,2.40,15.30,0.00,20.90,1.00,2.00,4569.00,2088.00,86.00,758.00,0.00,1637.00,
2011,7,"CO","Continental Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",859.00,163.00,77.74,4.28,40.71,1.18,39.09,2.00,0.00,8740.00,4756.00,239.00,1745.00,29.00,1971.00,
2011,7,"CO","Continental Air Lines Inc.","LGA","New York, NY: LaGuardia",284.00,64.00,16.81,1.11,39.23,0.00,6.85,3.00,2.00,2755.00,559.00,60.00,1948.00,0.00,188.00,
2011,7,"CO","Continental Air Lines Inc.","MCO","Orlando, FL: Orlando International",522.00,133.00,45.28,6.25,51.25,1.76,28.46,3.00,1.00,6214.00,2138.00,294.00,2516.00,41.00,1225.00,
2011,7,"CO","Continental Air Lines Inc.","MFE","Mission/Mcallen/Edinburg, TX: Miller International",70.00,15.00,8.38,0.79,1.56,0.00,4.27,1.00,0.00,511.00,278.00,15.00,35.00,0.00,183.00,
2011,7,"CO","Continental Air Lines Inc.","MIA","Miami, FL: Miami International",271.00,61.00,20.03,2.11,23.03,0.19,15.64,1.00,1.00,2616.00,873.00,189.00,889.00,9.00,656.00,
2011,7,"CO","Continental Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",30.00,6.00,2.26,0.00,0.68,0.00,3.05,0.00,0.00,268.00,85.00,0.00,71.00,0.00,112.00,
2011,7,"CO","Continental Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong International",307.00,73.00,29.69,4.94,20.82,1.17,16.39,2.00,1.00,3225.00,1423.00,196.00,623.00,27.00,956.00,
2011,7,"CO","Continental Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2011,7,"CO","Continental Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"CO","Continental Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",25.00,4.00,2.28,0.00,0.00,0.00,1.72,0.00,0.00,186.00,56.00,0.00,0.00,0.00,130.00,
2011,7,"CO","Continental Air Lines Inc.","ONT","Ontario/San Bernardino, CA: La/Ontario International",84.00,10.00,5.75,1.00,0.00,0.00,3.25,1.00,0.00,368.00,220.00,24.00,0.00,0.00,124.00,
2011,7,"CO","Continental Air Lines Inc.","ORD","Chicago, IL: O'Hare",732.00,244.00,71.51,4.87,116.59,0.89,50.14,6.00,4.00,14528.00,4208.00,207.00,6253.00,19.00,3841.00,
2011,7,"CO","Continental Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",155.00,37.00,20.23,1.11,5.99,0.00,9.66,4.00,1.00,1524.00,749.00,95.00,227.00,0.00,453.00,
2011,7,"CO","Continental Air Lines Inc.","PDX","Portland, OR: Portland International",184.00,39.00,15.43,2.72,15.38,0.00,5.47,0.00,0.00,1716.00,721.00,204.00,528.00,0.00,263.00,
2011,7,"CO","Continental Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",143.00,32.00,12.15,0.51,16.12,0.00,3.21,0.00,3.00,1180.00,453.00,20.00,545.00,0.00,162.00,
2011,7,"CO","Continental Air Lines Inc.","PHX","Phoenix, AZ: Sky Harbor International",294.00,41.00,18.11,1.81,9.29,0.00,11.78,0.00,2.00,2063.00,1066.00,101.00,353.00,0.00,543.00,
2011,7,"CO","Continental Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",61.00,16.00,5.85,1.00,5.02,0.00,4.13,0.00,0.00,620.00,158.00,166.00,121.00,0.00,175.00,
2011,7,"CO","Continental Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh Durham",46.00,18.00,7.61,0.00,7.97,0.00,2.42,0.00,0.00,902.00,472.00,0.00,248.00,0.00,182.00,
2011,7,"CO","Continental Air Lines Inc.","RNO","Reno, NV: Reno International",31.00,4.00,1.71,0.00,0.33,0.00,1.97,0.00,0.00,213.00,109.00,0.00,14.00,0.00,90.00,
2011,7,"CO","Continental Air Lines Inc.","RSW","Ft. Myers, FL: Southwest Florida International Airport ",129.00,34.00,16.76,2.61,10.27,0.00,4.36,1.00,0.00,1850.00,936.00,129.00,560.00,0.00,225.00,
2011,7,"CO","Continental Air Lines Inc.","SAN","San Diego, CA: San Diego International",349.00,53.00,22.16,2.37,12.57,0.00,15.90,0.00,1.00,3222.00,1011.00,142.00,639.00,0.00,1430.00,
2011,7,"CO","Continental Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",282.00,55.00,26.79,1.67,11.62,2.16,12.77,0.00,1.00,2432.00,1326.00,58.00,382.00,43.00,623.00,
2011,7,"CO","Continental Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",494.00,105.00,43.87,8.14,32.12,0.20,20.68,0.00,1.00,5085.00,1614.00,334.00,1649.00,8.00,1480.00,
2011,7,"CO","Continental Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",509.00,184.00,43.98,6.64,100.00,0.47,32.91,0.00,2.00,12261.00,2513.00,505.00,6924.00,14.00,2305.00,
2011,7,"CO","Continental Air Lines Inc.","SJC","San Jose, CA: San Jose International",79.00,4.00,2.43,0.20,0.00,0.00,1.38,0.00,0.00,181.00,128.00,8.00,0.00,0.00,45.00,
2011,7,"CO","Continental Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",134.00,46.00,25.72,0.25,15.90,0.00,4.14,0.00,1.00,2600.00,1725.00,12.00,600.00,0.00,263.00,
2011,7,"CO","Continental Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake International",53.00,4.00,0.79,0.85,0.15,0.00,2.21,0.00,0.00,107.00,21.00,17.00,3.00,0.00,66.00,
2011,7,"CO","Continental Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",85.00,11.00,4.23,0.11,0.32,0.00,6.35,0.00,0.00,849.00,258.00,17.00,6.00,0.00,568.00,
2011,7,"CO","Continental Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Orange County",289.00,30.00,12.29,3.36,6.77,0.00,7.58,1.00,1.00,1676.00,898.00,187.00,205.00,0.00,386.00,
2011,7,"CO","Continental Air Lines Inc.","SPN","Saipan, TT: Saipan International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"CO","Continental Air Lines Inc.","STL","St. Louis, MO: Lambert International",20.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"CO","Continental Air Lines Inc.","STT","Charlotte Amalie, VI: Harry S. Truman",14.00,2.00,1.47,0.00,0.53,0.00,0.00,0.00,0.00,129.00,115.00,0.00,14.00,0.00,0.00,
2011,7,"CO","Continental Air Lines Inc.","TPA","Tampa, FL: Tampa International",328.00,92.00,39.90,2.73,24.75,0.59,24.01,0.00,1.00,4942.00,2056.00,103.00,1171.00,25.00,1587.00,
2011,7,"CO","Continental Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",31.00,9.00,6.04,0.00,1.00,0.00,1.96,1.00,0.00,379.00,242.00,0.00,19.00,0.00,118.00,
2011,7,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International",154.00,29.00,13.01,2.32,4.94,0.00,8.73,0.00,0.00,1683.00,622.00,217.00,282.00,0.00,562.00,
2011,7,"DL","Delta Air Lines Inc.","AGS","Augusta, GA: Bush Field",31.00,15.00,7.10,0.00,2.52,0.00,5.38,1.00,0.00,887.00,274.00,0.00,83.00,0.00,530.00,
2011,7,"DL","Delta Air Lines Inc.","ALB","Albany, NY: Albany County",26.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2011,7,"DL","Delta Air Lines Inc.","ANC","Anchorage, AK: Anchorage International",213.00,50.00,27.86,0.82,11.03,0.00,10.29,1.00,0.00,2981.00,1813.00,28.00,451.00,0.00,689.00,
2011,7,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson",17177.00,3554.00,860.46,108.49,1468.81,0.00,1116.24,203.00,34.00,226400.00,65033.00,10201.00,75886.00,0.00,75280.00,
2011,7,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",229.00,40.00,12.95,5.53,7.64,0.00,13.88,0.00,0.00,2098.00,581.00,393.00,216.00,0.00,908.00,
2011,7,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",407.00,66.00,22.86,3.64,9.80,0.00,29.70,1.00,0.00,4287.00,1200.00,157.00,685.00,0.00,2245.00,
2011,7,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham Municipal",154.00,46.00,15.12,1.35,9.97,0.00,19.56,0.00,0.00,2027.00,624.00,151.00,429.00,0.00,823.00,
2011,7,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Logan International",52.00,10.00,5.23,0.46,3.31,0.00,1.00,0.00,0.00,457.00,181.00,35.00,191.00,0.00,50.00,
2011,7,"DL","Delta Air Lines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",30.00,7.00,0.00,0.63,3.42,0.00,2.95,1.00,0.00,391.00,0.00,64.00,150.00,0.00,177.00,
2011,7,"DL","Delta Air Lines Inc.","BNA","Nashville, TN: Nashville Metropolitan",331.00,71.00,30.14,3.08,7.10,0.00,30.67,3.00,0.00,4548.00,1692.00,438.00,410.00,0.00,2008.00,
2011,7,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",140.00,16.00,9.95,0.00,2.56,0.00,3.49,0.00,0.00,592.00,353.00,0.00,106.00,0.00,133.00,
2011,7,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1134.00,195.00,69.09,11.76,63.19,0.00,50.96,19.00,0.00,11138.00,3961.00,688.00,2976.00,0.00,3513.00,
2011,7,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",155.00,26.00,7.61,2.22,6.74,0.00,9.43,2.00,0.00,1551.00,532.00,345.00,256.00,0.00,418.00,
2011,7,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",644.00,132.00,39.06,7.70,46.38,1.00,37.86,8.00,1.00,8667.00,2369.00,797.00,2775.00,24.00,2702.00,
2011,7,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Gallatin Field",104.00,16.00,5.16,2.27,5.39,0.00,3.18,0.00,0.00,714.00,161.00,242.00,222.00,0.00,89.00,
2011,7,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",59.00,14.00,1.17,0.03,4.77,0.00,8.03,1.00,0.00,947.00,133.00,2.00,217.00,0.00,595.00,
2011,7,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",31.00,13.00,4.52,1.17,2.23,0.00,5.09,0.00,0.00,778.00,145.00,93.00,65.00,0.00,475.00,
2011,7,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston International",305.00,55.00,17.80,5.09,13.61,0.00,18.50,4.00,0.00,3239.00,1211.00,710.00,526.00,0.00,792.00,
2011,7,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Hopkins International",31.00,9.00,2.21,1.96,2.46,0.00,2.37,0.00,0.00,648.00,66.00,458.00,75.00,0.00,49.00,
